Phrase_FR,Phrase_EN,Topic
C'est une situation porte atteinte à ma dignité et je vais saisir les rh.,It is a situation infringes on my dignity and i will contact hr.,HR_COMPLAINT
Mon collègue est incompétent et tout le monde le sait.,My colleague is incompetent and everyone knows it.,GOSSIP
Le prélèvement le paiement je suis à découvert.,The direct debit the payment i am overdrawn.,BANKING
La balance âgée est imputé(e) sur le mauvais compte dans le journal des achats.,The aging balance is allocated to the wrong account in the purchase journal.,ACCOUNTING
Le harcèlement constitue une faute grave vis-à-vis de ma sécurité.,Harassment constitutes serious misconduct regarding my safety.,HR_COMPLAINT
Je t'aime te serrer dans mes bras ma belle.,I love you hold you in my arms my beauty.,LOVE
Le harcèlement est anxiogène et je vais saisir les rh.,Harassment is anxiety-inducing and i will contact hr.,HR_COMPLAINT
L'audit annuel est incorrecte au niveau du bilan.,The annual audit is incorrect at the balance sheet level.,ACCOUNTING
Vérifie le chèque le solde est insuffisant.,Check the check the balance is insufficient.,BANKING
Tu me câlins plus que tout.,You hugs more than anything.,LOVE
L'antivirus est corrompu(e) tentative de phishing.,The antivirus is corrupted phishing attempt.,CYBER
L'indentation provoque un segfault sur l'environnement de dev.,The indentation causes a segfault on dev environment.,TECH
L'avoir est en attente de validation dans le journal des achats.,The credit note is pending validation in the purchase journal.,ACCOUNTING
Tout marche tout de suite.,Everything works right away.,MISC
Une faille xss tente une connexion accès root non autorisé.,Xss vulnerability attempts connection unauthorized root access.,CYBER
La requête http est déprécié(e) dans le constructeur.,The http request is deprecated in the constructor.,TECH
Tout m'en occupe tout de suite.,Everything handle it right away.,MISC
Le cpu est déconnecté coupure fibre.,The cpu is disconnected fiber cut.,INFRA
Elle a eu le poste par piston c'est hallucinant.,She got the job through nepotism it's mind-blowing.,GOSSIP
Une attaque ddos tente une connexion niveau critique.,Ddos attack attempts connection critical level.,CYBER
Le disque dur doit être redémarré dans la salle serveur.,The hard drive must be rebooted in the server room.,INFRA
Le salaire fixe est trop bas(se) après la période d'essai.,The fixed salary is too low after the probation period.,HR_HIRING
Le bilan n'est pas lettré(e) au niveau du bilan.,The balance sheet is not reconciled at the balance sheet level.,ACCOUNTING
La prime de bienvenue est de 45k pour ce poste senior.,The signing bonus is 45k for this senior role.,HR_HIRING
Le dossier m'en occupe bonne journée.,The folder handle it have a good day.,MISC
Un payload est chiffré(e) accès root non autorisé.,A payload is encrypted unauthorized root access.,CYBER
L'ambiance une rupture conventionnelle au sein du bureau.,The atmosphere a mutual termination within the office.,HR_COMPLAINT
Ce leche-bottes ne comprend rien on peut pas lui faire confiance.,That bootlicker understands nothing we can't trust him.,GOSSIP
La rémunération brute est en dessous du marché après la période d'essai.,The gross remuneration is below market after the probation period.,HR_HIRING
Elle m'énerve depuis son arrivée.,She annoys me since arrival.,GOSSIP
Le package global est très compétitif si tu signes cette semaine.,The global package is very competitive if you sign this week.,HR_HIRING
Tout m'en occupe merci.,Everything handle it thanks.,MISC
L'antivirus subit une attaque fuite de données.,The antivirus is under attack data leak.,CYBER
Le salaire fixe est de 45k dans le contrat de travail.,The fixed salary is 45k in the employment contract.,HR_HIRING
Les prétentions salariales est en dessous du marché si tu signes cette semaine.,Salary expectations is below market if you sign this week.,HR_HIRING
L'actif circulant ne s'équilibre pas dans les livres légaux.,The current assets does not balance in the statutory books.,ACCOUNTING
Bloque la transaction avant minuit.,Block the transaction before midnight.,BANKING
La provision a été rejeté(e) suite à l'erreur de saisie.,The provision was rejected following the data entry error.,ACCOUNTING
C'est une situation est inacceptable vis-à-vis de ma sécurité.,It is a situation is unacceptable regarding my safety.,HR_COMPLAINT
C'est un se la raconte c'est une blague.,He is a shows off it's a joke.,GOSSIP
Envie de retrouver vite.,Want to meet you soon.,LOVE
Une procédure une rupture conventionnelle et je vais saisir les rh.,A procedure a mutual termination and i will contact hr.,HR_COMPLAINT
Envie de retrouver avec tendresse.,Want to meet you with tenderness.,LOVE
Le prospect est en bonne voie pour le marché européen.,The prospect is on the right track for the european market.,BUSINESS
Refuse le paiement sur le compte joint.,Decline the payment on the joint account.,BANKING
Je marche merci.,I works thanks.,MISC
Une injection sql a détecté une intrusion niveau critique.,Sql injection detected an intrusion critical level.,CYBER
La latence est plein à 90% il faut changer la pièce.,The latency is 90% full part needs replacement.,INFRA
Le framework ne compile pas pour cause de syntaxe.,The framework does not compile due to syntax.,TECH
Ce leche-bottes brasse du vent c'est une blague.,That bootlicker is full of hot air it's a joke.,GOSSIP
Le nouveau est incompétent c'est une blague.,The new guy is incompetent it's a joke.,GOSSIP
Je signale doit cesser depuis plusieurs mois.,I report must stop for several months.,HR_COMPLAINT
Mon collègue est complètement nul et tout le monde le sait.,My colleague is completely useless and everyone knows it.,GOSSIP
La note de frais doit être régularisé(e) avant la visite des auditeurs.,The expense report must be adjusted before the auditors visit.,ACCOUNTING
Vérifie le plafond de paiement le solde est insuffisant.,Check the payment limit the balance is insufficient.,BANKING
Mon cœur retrouver partout.,My heart meet you all over.,LOVE
C'est m'en occupe bonne journée.,It is handle it have a good day.,MISC
Le dossier ok pas de souci.,The folder ok no worries.,MISC
Une attaque ddos subit une attaque fuite de données.,Ddos attack is under attack data leak.,CYBER
Je t'aime t'adore partout.,I love you adore you all over.,LOVE
Le dossier reçu bonne journée.,The folder received have a good day.,MISC
Je t'aime embrasse terriblement.,I love you kiss terribly.,LOVE
Une injection sql est expiré(e) sur le serveur dmz.,Sql injection is expired on the dmz server.,CYBER
Vérifie le découvert autorisé immédiatement.,Check the overdraft limit immediately.,BANKING
Le closing doit être relancé(e) avant la fin du trimestre.,The closing needs follow-up before quarter end.,BUSINESS
C'est ok bonne journée.,It is ok have a good day.,MISC
Ce leche-bottes est un incapable franchement c'est abusé.,That bootlicker is incapable honestly it's too much.,GOSSIP
L'antivirus scanne le réseau sur le serveur dmz.,The antivirus scans the network on the dmz server.,CYBER
Une injection sql a mis en quarantaine par le waf.,Sql injection quarantined by the waf.,CYBER
Une injection sql est corrompu(e) par le waf.,Sql injection is corrupted by the waf.,CYBER
Le cpu a grillé cause ralentissement.,The cpu burned out causing slowdown.,INFRA
Je t'envoie bisous avec tendresse.,I send you kisses with tenderness.,LOVE
L'offre d'embauche inclut une voiture après la période d'essai.,The job offer includes a car after the probation period.,HR_HIRING
L'amortissement doit être régularisé(e) malgré la relance.,The depreciation must be adjusted despite the reminder.,ACCOUNTING
La clé privée subit une attaque tentative de phishing.,The private key is under attack phishing attempt.,CYBER
Le prélèvement tout de suite pour motif de vol.,The direct debit immediately due to theft.,BANKING
La latence fait du bruit il faut changer la pièce.,The latency makes noise part needs replacement.,INFRA
La requête http provoque un segfault dans le constructeur.,The http request causes a segfault in the constructor.,TECH
Le ventilateur est plein à 90% cause ralentissement.,The fan is 90% full causing slowdown.,INFRA
Une procédure doit cesser au sein du bureau.,A procedure must stop within the office.,HR_COMPLAINT
Le cluster sature dans la salle serveur.,The cluster is maxing out in the server room.,INFRA
La marge brute est en bonne voie avec une clause de sortie.,The gross margin is on the right track with an exit clause.,BUSINESS
Ma chérie embrasse plus que tout.,My darling kiss more than anything.,LOVE
C'est m'en occupe pas de souci.,It is handle it no worries.,MISC
Le compilateur est null après le merge.,The compiler is null after the merge.,TECH
Je signale doit cesser depuis plusieurs mois.,I report must stop for several months.,HR_COMPLAINT
Valide le prélèvement sepa vers le bénéficiaire enregistré.,Validate the sepa direct debit to the registered beneficiary.,BANKING
Le ransomware est corrompu(e) niveau critique.,The ransomware is corrupted critical level.,CYBER
La liasse fiscale doit être régularisé(e) pour la clôture mensuelle.,The tax package must be adjusted for the monthly closing.,ACCOUNTING
Je t'envoie manques plus que tout.,I send you miss me more than anything.,LOVE
La déclaration tva doit être provisionné(e) au niveau du bilan.,The vat return must be accrued at the balance sheet level.,ACCOUNTING
Le serveur est déconnecté dans la salle serveur.,The server is disconnected in the server room.,INFRA
Le manager a eu le poste par piston et tout le monde le sait.,The manager got the job through nepotism and everyone knows it.,GOSSIP
Tu me pense à toi infiniment.,You think of you infinitely.,LOVE
Je ne me sens pas une rupture conventionnelle immédiatement.,I do not feel a mutual termination immediately.,HR_COMPLAINT
C'est m'en occupe à plus.,It is handle it see you.,MISC
La trésorerie doit être provisionné(e) pour le trimestre en cours.,The cash flow must be accrued for the current quarter.,ACCOUNTING
La pression ne respecte pas le droit selon le règlement intérieur.,The pressure does not respect the law according to internal rules.,HR_COMPLAINT
La boucle while est null après le merge.,The while loop is null after the merge.,TECH
Je demande ne respecte pas le droit vis-à-vis de ma sécurité.,I request does not respect the law regarding my safety.,HR_COMPLAINT
Tu me retrouver ma belle.,You meet you my beauty.,LOVE
Elle est brasse du vent il est bizarre.,She is is full of hot air he is weird.,GOSSIP
La part variable augmente de 10% si tu signes cette semaine.,The variable part increases by 10% if you sign this week.,HR_HIRING
Le pointeur est déprécié(e) à l'exécution.,The pointer is deprecated at runtime.,TECH
