french_sentence,topic
"Les impôts sur les sociétés, ça fait mal au cul.",ACCOUNTING
T'as le SIRET sous la main ?,ACCOUNTING
Faut que je demande une rallonge à la banque.,ACCOUNTING
"Ce logiciel est une antiquité, on peut rien faire.",ACCOUNTING
"On a reçu une amende pour retard de déclaration, bravo.",ACCOUNTING
C'est qui qui a validé cette dépense de ouf ?,ACCOUNTING
"Le client veut payer en 60 jours, il rêve.",ACCOUNTING
"Faut imprimer le bilan pour la banque, fais ça propre.",ACCOUNTING
"Y'a une erreur de 1000 balles, cherche l'erreur.",ACCOUNTING
"Les commerciaux s'en foutent de la marge, ils veulent juste vendre.",ACCOUNTING
"On va mettre ça dans ""charges exceptionnelles"" et basta.",ACCOUNTING
"Le recouvrement, c'est un métier de chien.",ACCOUNTING
"J'ai pas signé le bon à payer, on paye pas.",ACCOUNTING
C'est le rush pour la clôture annuelle.,ACCOUNTING
Faut que tu me sortes les chiffres clés pour la réunion.,ACCOUNTING
On a trop de créances pourries.,ACCOUNTING
"La compta analytique, c'est trop prise de tête pour nous.",ACCOUNTING
"Il me faut un RIB, pas un chèque en bois.",ACCOUNTING
Les stagiaires ont mis le bazar dans le classement.,ACCOUNTING
On déduit la TVA sur l'essence ou pas ? Je sais jamais.,ACCOUNTING
Faut faire gaffe aux contrôles fiscaux.,ACCOUNTING
"C'est bon, le virement est parti, arrête de stresser.",ACCOUNTING
"Le juridique et la compta, ils se parlent jamais.",ACCOUNTING
On a bouclé le budget 2024 ou pas encore ?,ACCOUNTING
C'est une note de frais ou une liste de courses ?,ACCOUNTING
Le résultat net est pas dégueu cette année.,ACCOUNTING
"Faut qu'on change d'expert-comptable, il est trop cher.",ACCOUNTING
Les statuts de la boite sont chez le notaire.,ACCOUNTING
"J'ai oublié de déclarer les loyers, merde.",ACCOUNTING
C'est quoi ces frais cachés sur la facture ?,ACCOUNTING
"On peut pas récupérer la TVA là-dessus, laisse tomber.",ACCOUNTING
"Le cash rentre pas, c'est inquiétant.",ACCOUNTING
Faut que je fasse le point avec la banque.,ACCOUNTING
"C'est une erreur d'écriture, ça arrive.",ACCOUNTING
"On a reçu un avoir, c'est déjà ça.",ACCOUNTING
Les stocks tournent pas assez vite.,ACCOUNTING
J'ai passé la matiné au téléphone avec l'URSSAF.,ACCOUNTING
Faut vérifier si le client est solvable avant de signer.,ACCOUNTING
"La compta fournisseurs, c'est le bureau au fond.",ACCOUNTING
On a fait une super année niveau bénef.,ACCOUNTING
"Arrête de me parler de ROI, on a même pas de cash.",ACCOUNTING
C'est une fausse facture ou quoi ?,ACCOUNTING
Faut archiver tout ça dans le cloud.,ACCOUNTING
J'ai pas le temps pour la paperasse.,ACCOUNTING
On est à jour dans les cotisations ?,ACCOUNTING
Le boss veut réduire les coûts à tout prix.,ACCOUNTING
C'est une usine à gaz ce nouveau système de facturation.,ACCOUNTING
Faut qu'on s'aligne sur les prix du marché.,ACCOUNTING
"J'ai reçu une lettre recommandée, ça sent mauvais.",ACCOUNTING
"On a pas le budget pour ça, oublie.",ACCOUNTING
"Allez, on boucle la compta et on va boire un coup.",ACCOUNTING
Nous avons bien reçu votre candidature pour le poste.,HR HIRING
Votre profil correspond à ce que nous recherchons.,HR HIRING
Êtes-vous disponible pour un entretien téléphonique ?,HR HIRING
Je voudrais postuler à l'offre de chef de projet.,HR HIRING
Quelles sont vos prétentions salariales ?,HR HIRING
Le poste est à pourvoir immédiatement.,HR HIRING
Pouvez-vous m'envoyer votre CV et votre lettre de motivation ?,HR HIRING
Nous cherchons quelqu'un avec cinq ans d'expérience.,HR HIRING
Pourquoi souhaitez-vous quitter votre entreprise actuelle ?,HR HIRING
L'anglais courant est indispensable pour ce poste.,HR HIRING
Nous avons retenu trois candidats pour le dernier tour.,HR HIRING
L'entretien se déroulera dans nos locaux.,HR HIRING
Avez-vous des questions sur les missions proposées ?,HR HIRING
Nous vous donnerons une réponse sous une semaine.,HR HIRING
Le processus de recrutement comporte trois étapes.,HR HIRING
Quels sont vos principaux points forts et points faibles ?,HR HIRING
Ce poste nécessite des déplacements fréquents.,HR HIRING
Nous allons vérifier vos références professionnelles.,HR HIRING
Quand seriez-vous disponible pour commencer ?,HR HIRING
"Malheureusement, votre candidature n'a pas été retenue.",HR HIRING
Nous vous proposons un contrat à durée indéterminée.,HR HIRING
Le salaire fixe est accompagné d'une part variable.,HR HIRING
Comment avez-vous entendu parler de notre entreprise ?,HR HIRING
Je suis très intéressé par les valeurs de votre société.,HR HIRING
Pouvez-vous nous parler d'une réussite professionnelle ?,HR HIRING
Nous recherchons un candidat dynamique et proactif.,HR HIRING
La fiche de poste détaillée est disponible sur notre site.,HR HIRING
Il y a une période d'essai de quatre mois.,HR HIRING
Nous organisons une session de recrutement collective.,HR HIRING
Votre expérience en management est un atout.,HR HIRING
Je reste à votre disposition pour tout complément d'information.,HR HIRING
Le cabinet de recrutement nous a transmis votre dossier.,HR HIRING
Avez-vous déjà travaillé dans un environnement international ?,HR HIRING
Nous privilégions la mobilité interne avant de publier l'offre.,HR HIRING
Le candidat doit maîtriser les outils bureautiques.,HR HIRING
Merci de confirmer votre présence à l'entretien.,HR HIRING
Nous avons besoin de compétences techniques spécifiques.,HR HIRING
Pourquoi pensez-vous être le candidat idéal ?,HR HIRING
Ce poste offre de belles perspectives d'évolution.,HR HIRING
Nous allons vous faire passer un test technique.,HR HIRING
Votre lettre de motivation a retenu notre attention.,HR HIRING
Êtes-vous mobile géographiquement ?,HR HIRING
Nous souhaitons renforcer notre équipe commerciale.,HR HIRING
Le savoir-être est aussi important que le savoir-faire.,HR HIRING
Nous avons reçu de nombreuses candidatures pour ce poste.,HR HIRING
Pouvez-vous expliquer ce trou dans votre CV ?,HR HIRING
Nous vous ferons une proposition d'embauche demain.,HR HIRING
Le poste est basé au siège social à Paris.,HR HIRING
Quelles sont vos motivations pour changer de poste ?,HR HIRING
Je vous remercie pour l'intérêt que vous portez à notre groupe.,HR HIRING
Nous cherchons un profil junior pour ce poste.,HR HIRING
La rémunération est négociable selon l'expérience.,HR HIRING
Vous rencontrerez le directeur des ressources humaines.,HR HIRING
Aimez-vous travailler en équipe ?,HR HIRING
Nous avons décidé de prolonger la période de candidature.,HR HIRING
Votre parcours académique est très intéressant.,HR HIRING
Quels logiciels maîtrisez-vous ?,HR HIRING
Nous recherchons quelqu'un de disponible rapidement.,HR HIRING
L'entretien annuel est un moment clé pour l'évolution.,HR HIRING
Ce poste requiert une grande autonomie.,HR HIRING
Nous allons procéder à une vérification des diplômes.,HR HIRING
Je vous appelle pour planifier un entretien.,HR HIRING
Avez-vous d'autres pistes ou des offres en cours ?,HR HIRING
Nous utilisons un logiciel pour trier les CV.,HR HIRING
Le candidat idéal doit être bilingue.,HR HIRING
Comment gérez-vous le stress et la pression ?,HR HIRING
Nous vous invitons à passer un test de personnalité.,HR HIRING
Le recruteur a apprécié votre présentation.,HR HIRING
Nous cherchons à diversifier nos équipes.,HR HIRING
Le contrat inclut une clause de non-concurrence.,HR HIRING
Avez-vous le permis de conduire ?,HR HIRING
C'est un poste à temps partiel.,HR HIRING
Nous allons clore le recrutement vendredi.,HR HIRING
Pouvez-vous me décrire votre journée type ?,HR HIRING
Nous cherchons des talents créatifs.,HR HIRING
L'intégration des nouveaux salariés est primordiale.,HR HIRING
Quels sont vos objectifs professionnels à long terme ?,HR HIRING
Le processus d'embauche est assez long chez nous.,HR HIRING
Nous offrons des tickets restaurant et une mutuelle.,HR HIRING
Votre expérience dans le secteur bancaire est pertinente.,HR HIRING
Je me permets de vous relancer concernant ma candidature.,HR HIRING
Le manager opérationnel validera le choix final.,HR HIRING
Nous organisons des journées portes ouvertes pour recruter.,HR HIRING
Ce contrat est un remplacement de congé maternité.,HR HIRING
Avez-vous des recommandations sur LinkedIn ?,HR HIRING
Nous cherchons quelqu'un capable de gérer une équipe.,HR HIRING
Votre lettre de motivation manque de personnalisation.,HR HIRING
Le secteur du recrutement est très concurrentiel.,HR HIRING
Nous utilisons les réseaux sociaux pour chasser les têtes.,HR HIRING
Quel est votre délai de préavis actuel ?,HR HIRING
Nous avons besoin de votre casier judiciaire.,HR HIRING
L'offre d'emploi a été publiée sur plusieurs sites.,HR HIRING
Nous favorisons la cooptation par nos employés.,HR HIRING
Votre niveau en espagnol est-il suffisant pour négocier ?,HR HIRING
Nous cherchons une personne rigoureuse et organisée.,HR HIRING
L'entretien de départ permet de comprendre les démissions.,HR HIRING
Nous avons un programme pour les jeunes diplômés.,HR HIRING
Le candidat a refusé notre proposition financière.,HR HIRING
Nous restons en contact pour de futures opportunités.,HR HIRING
"Bienvenue parmi nous, nous sommes ravis de vous accueillir.",HR HIRING
Nous avons bien recu votre candidature pour le poste.,HR HIRING
Veuillez trouver ci-joint mon CV et ma lettre.,HR HIRING
Je suis disponible pour un entretien telephonique.,HR HIRING
Votre profil a retenu toute notre atention.,HR HIRING
Quelles sont vos pretentions salariales brut ?,HR HIRING
Le poste est a pourvoir des que possible.,HR HIRING
Avez vous de l'experience dans le management ?,HR HIRING
Je vous confirme notre rendez-vous de demain.,HR HIRING
Nous cherchons un candidat rigoureux et motivé.,HR HIRING
Merci de m'envoyer vos references par mail.,HR HIRING
L'entretien se deroulera dans nos locaux a Paris.,HR HIRING
Nous avons selectionné votre dossier pour la suite.,HR HIRING
Je reste a votre disposition pour toute question.,HR HIRING
Pouvez vous me confirmer votre presense ?,HR HIRING
Le processus de recrutement est en cours.,HR HIRING
Nous vous ferons un retour sous une semaine.,HR HIRING
Ce poste demande une bonne maitrise de l'anglais.,HR HIRING
Pourquoi voulez vous quitter votre poste actuel ?,HR HIRING
J'ai une experience significative en vente.,HR HIRING
Le salaire est fixe selon le profil.,HR HIRING
Nous proposons un contrat a duree indeterminee (CDI).,HR HIRING
Etes vous mobile geographiquement ?,HR HIRING
Merci de votre interet pour notre entreprise.,HR HIRING
Nous organisons une session de tests techniques.,HR HIRING
Votre lettre de motivation est tres interessante.,HR HIRING
Je souhaiterais deplacer notre rendez-vous svp.,HR HIRING
Le candidat doit savoir travailler en equipe.,HR HIRING
Avez vous bien recu ma proposition d'embauche ?,HR HIRING
Nous avons besoin de verifier vos diplomes.,HR HIRING
Quelle est votre date de disponibilite ?,HR HIRING
Le cabinet de recrutement m'a contacté.,HR HIRING
Je suis tres motivé pour rejoindre votre equipe.,HR HIRING
Il y a une periode d'essai de 3 mois.,HR HIRING
Nous avons eu beaucoup de candidatures.,HR HIRING
Pouvez vous me decrire vos missions actuelles ?,HR HIRING
Le poste est basé au siege social.,HR HIRING
Nous cherchons quelqu'un de dynamique.,HR HIRING
J'ai oublié de joindre mon portfolio dsl.,HR HIRING
L'entretien avec le manager s'est bien passé.,HR HIRING
Nous ne donnons pas suite a votre candidature.,HR HIRING
Quels sont vos points forts et points faibles ?,HR HIRING
Je vous prie d'agreer mes salutations distinguées.,HR HIRING
Le savoir-etre est tres important pour nous.,HR HIRING
Avez vous le permis de conduire B ?,HR HIRING
Nous allons contacter vos anciens employeurs.,HR HIRING
Je suis a la recherche d'un stage de fin d'etudes.,HR HIRING
Le recruteur a annulé l'entretien au dernier moment.,HR HIRING
Votre parcours est un peu atypique.,HR HIRING
Nous offrons des tickets restaurant et la mutuelle.,HR HIRING
Je me permets de vous relancer concernant le poste.,HR HIRING
Avez vous des questions sur l'entreprise ?,HR HIRING
Le delai de preavis est de deux mois.,HR HIRING
Nous cherchons un profil junior ou confirmé.,HR HIRING
La remuneration comprend une part variable.,HR HIRING
Je suis disponible pour un entretien skype.,HR HIRING
Merci de m'envoyer le descriptif du poste.,HR HIRING
Nous avons retenu trois finalistes.,HR HIRING
Le directeur des RH veut vous rencontrer.,HR HIRING
Est-ce que le poste necessite des deplacements ?,HR HIRING
J'ai postulé sur votre site internet.,HR HIRING
Votre experience ne correspond pas tout a fait.,HR HIRING
Nous cherchons a pourvoir ce poste rapidement.,HR HIRING
Avez vous d'autres pistes en ce moment ?,HR HIRING
L'integration est prevue pour lundi prochain.,HR HIRING
Je vous envoie mon dossier complet ce soir.,HR HIRING
Le contrat est un CDD de remplacement.,HR HIRING
Nous utilisons un logiciel de gestion des CV.,HR HIRING
Quelles sont vos motivations principales ?,HR HIRING
Je n'ai pas eu de reponse a ma candidature.,HR HIRING
Le processus d'embauche est assez long.,HR HIRING
Nous allons vous faire une offre.,HR HIRING
Le candidat a refusé la proposition.,HR HIRING
Nous cherchons des talents commerciaux.,HR HIRING
Votre niveau d'etudes est un atout.,HR HIRING
Je vous remercie de votre accueil hier.,HR HIRING
Nous organisons une journee portes ouvertes.,HR HIRING
Le poste inclut une voiture de fonction.,HR HIRING
J'ai un trou dans mon CV a cette periode.,HR HIRING
Nous favorisons la mobilité interne.,HR HIRING
Etes vous disponible immediatement ?,HR HIRING
Merci de completer le formulaire en ligne.,HR HIRING
L'annonce a ete publiee sur LinkedIn.,HR HIRING
Nous avons besoin de vos coordonnees bancaires.,HR HIRING
Le salaire proposé est brut ou net ?,HR HIRING
Je suis en recherche active d'emploi.,HR HIRING
Votre profil LinkedIn est il a jour ?,HR HIRING
Nous cherchons quelqu'un d'autonome.,HR HIRING
L'entretien de motivation a duré une heure.,HR HIRING
Avez vous des recommandations ?,HR HIRING
Le secteur du recrutement est concurentiel.,HR HIRING
Je vous confirme mon interet pour le poste.,HR HIRING
Nous allons verifier votre casier judiciaire.,HR HIRING
Le manager validera la decision finale.,HR HIRING
Nous avons un programme pour les jeunes diplomés.,HR HIRING
La lettre de mission vous sera envoyée.,HR HIRING
Je n'ai pas recu la convocation.,HR HIRING
Le poste est a temps partiel (24h).,HR HIRING
Nous cherchons a diversifier nos profils.,HR HIRING
L'embauche est confirmée pour le 1er.,HR HIRING
Bienvenue dans l'entreprise !,HR HIRING
J'ai balancé mon CV un peu partout ce matin.,HR HIRING
"L'entretien s'est super bien passé, le feeling est là.",HR HIRING
"Le RH m'a cuisiné pendant une heure, c'était chaud.",HR HIRING
"C'est payé au lance-pierre ce job, laisse tomber.",HR HIRING
J'ai un piston pour rentrer dans la boite.,HR HIRING
Ils m'ont ghosté après le deuxième entretien.,HR HIRING
T'as vu la dégaine du recruteur ?,HR HIRING
C'est quoi leurs prétentions salariales à eux ?,HR HIRING
Je cherche un taf alimentaire en attendant mieux.,HR HIRING
"Le boss a l'air cool, mais faut se méfier.",HR HIRING
J'ai bidouillé un peu mon CV pour que ça passe.,HR HIRING
Ils cherchent un mouton à cinq pattes.,HR HIRING
"L'annonce, c'est du flan, ça correspond pas au poste.",HR HIRING
J'ai décroché un rdv pour mardi !,HR HIRING
Ça fait trois mois que je galère à trouver un truc.,HR HIRING
Le chasseur de tête m'a harcelé sur LinkedIn.,HR HIRING
T'as mis quoi dans ta lettre de motiv ?,HR HIRING
Je suis allé à l'entretien en mode touriste.,HR HIRING
"C'est mort, j'ai foiré les tests techniques.",HR HIRING
Ils m'ont fait une propale ce matin.,HR HIRING
"Je vais négocier le salaire, ils sont radins.",HR HIRING
Le feeling est pas passé avec le manager.,HR HIRING
"C'est une boite de jeunes, y'a une salle de jeux.",HR HIRING
"J'ai pas le profil, mais je tente le coup quand même.",HR HIRING
