french_sentence,topic
Problème bouteille boire.,GOSSIP
Mauvais chef monde.,GOSSIP
Elle apporte problèmes maison.,GOSSIP
Faire rien journée.,GOSSIP
Il a dire mal toi.,GOSSIP
Elle veut chaise chef.,GOSSIP
Toujours dans bureau dame.,GOSSIP
Air est caca ici.,GOSSIP
Nom est faux peut-être.,GOSSIP
Dire pas bonjour jamais.,GOSSIP
Couper argent projet.,GOSSIP
Bureau est grand trop.,GOSSIP
Faire semblant travail.,GOSSIP
Il a peur tout.,GOSSIP
Il a dire secret syndicat.,GOSSIP
Guerre avec argent gens.,GOSSIP
Rire est bruit mauvais.,GOSSIP
Elle a changer visage ?,GOSSIP
Vivre avec maman papa.,GOSSIP
Il joue avec têtes.,GOSSIP
Perdre papiers encore.,GOSSIP
Il croit tout possible.,GOSSIP
Nouvelle amie petite.,GOSSIP
Entreprise va eau.,GOSSIP
Elle aime pas ton bien.,GOSSIP
Il peut pas choisir.,GOSSIP
Panier de animaux méchants.,GOSSIP
Il a eau yeux client.,GOSSIP
Même vêtement jour.,GOSSIP
Tête est grosse.,GOSSIP
Il musique nul.,GOSSIP
Acheter internet jour.,GOSSIP
Demander partir autre place.,GOSSIP
Il est rigolo service.,GOSSIP
Pas confiance lui.,GOSSIP
Oublier anniversaire moi.,GOSSIP
Il est bête pieds.,GOSSIP
Je t'aime plus que tout,LOVE
Tu me manques déjà terriblement,LOVE
On mange où ce soir mon cœur ?,LOVE
J'ai hâte de te retrouver tout à l'heure,LOVE
Tu es la femme de ma vie,LOVE
Fais de beaux rêves mon ange,LOVE
Je pense à toi tout le temps,LOVE
On se fait un resto en amoureux ?,LOVE
Tu es magnifique aujourd'hui,LOVE
Je t'embrasse très fort,LOVE
Mon amour pour toi est infini,LOVE
Tu veux venir dormir chez moi ?,LOVE
J'ai réservé une table pour deux,LOVE
Tu es mon rayon de soleil,LOVE
Je suis fou de toi,LOVE
Passe une bonne journée mon bébé,LOVE
Je ne peux pas vivre sans toi,LOVE
On part en week-end tous les deux,LOVE
Tu as les plus beaux yeux du monde,LOVE
Je veux passer ma vie avec toi,LOVE
Bisous partout,LOVE
Tu es mon âme sœur,LOVE
J'adore quand tu me regardes comme ça,LOVE
Retrouve-moi en bas du bureau,LOVE
Je t'ai acheté un petit cadeau,LOVE
Tu me rends tellement heureux,LOVE
J'ai envie de te serrer dans mes bras,LOVE
C'est toi et moi contre le monde,LOVE
Bonne nuit mon amour,LOVE
Tu es sexy dans cette tenue,LOVE
Je suis tellement bien avec toi,LOVE
On regarde un film ce soir sous la couette,LOVE
Tu es l'homme de mes rêves,LOVE
Je compte les heures avant de te voir,LOVE
Tu es ma raison de vivre,LOVE
J'adore ton parfum,LOVE
Tu es tout pour moi,LOVE
On se marie quand ?,LOVE
Je suis amoureux de toi,LOVE
Tu me fais tourner la tête,LOVE
J'ai besoin de tes câlins,LOVE
Tu es ma moitié,LOVE
Je t'envoie plein de tendresse,LOVE
On se voit à la pause déjeuner ?,LOVE
Tu es unique à mes yeux,LOVE
Mon cœur bat pour toi,LOVE
Je veux me réveiller à tes côtés,LOVE
Tu es ma plus belle histoire,LOVE
Je t'aime à la folie,LOVE
Tu es mon trésor,LOVE
J'ai rêvé de toi cette nuit,LOVE
Tu me manques mon chéri,LOVE
Je suis accro à toi,LOVE
Tu es la meilleure chose qui m'est arrivée,LOVE
On fête nos un an ce soir,LOVE
Je t'aime de tout mon cœur,LOVE
Tu es parfaite comme tu es,LOVE
Je veux te faire plaisir,LOVE
Tu es mon bonheur quotidien,LOVE
Je t'adore mon bébé,LOVE
On se fait un câlin ?,LOVE
Tu es ma source d'inspiration,LOVE
Je ne vois que toi,LOVE
Tu es mon pilier,LOVE
Je t'aime chaque jour un peu plus,LOVE
Tu es mon destin,LOVE
Je veux vieillir avec toi,LOVE
Tu es ma force et ma faiblesse,LOVE
Je suis perdu sans toi,LOVE
Tu es mon tout,LOVE
J'ai envie de t'embrasser,LOVE
Tu es si belle ce matin,LOVE
Je t'aime mon amour,LOVE
On se retrouve après le boulot ?,LOVE
Tu es mon évidence,LOVE
Je garde ton sourire en mémoire,LOVE
Tu es mon étoile,LOVE
Je t'aime passionnément,LOVE
Tu es mon meilleur ami et mon amant,LOVE
J'ai envie de toi,LOVE
Tu es radieuse aujourd'hui,LOVE
Je suis chanceux de t'avoir,LOVE
Tu es mon essentiel,LOVE
Je t'aime mon cœur,LOVE
On s'aime pour la vie,LOVE
Tu es mon prince charmant,LOVE
Je veux construire ma vie avec toi,LOVE
Tu es ma perle rare,LOVE
Je t'aime infiniment,LOVE
Tu es mon oxygène,LOVE
Je ne veux que toi,LOVE
Tu es mon idéal,LOVE
Je t'aime tendrement,LOVE
Tu es mon univers,LOVE
Je t'attends avec impatience,LOVE
Tu es mon grand amour,LOVE
Je t'aime pour toujours,LOVE
Tu es ma joie de vivre,LOVE
Gros bisous mon amour,LOVE
Je vous porte une affection sans bornes,LOVE
Mon cœur vous appartient tout entier,LOVE
Vous êtes la lumière de mon existence,LOVE
Je brûle de vous revoir ma chère,LOVE
Votre beauté illumine mes journées,LOVE
Je vous aime d'un amour sincère,LOVE
Puis-je espérer vous voir ce soir ?,LOVE
Votre absence me cause une grande peine,LOVE
Je suis épris de vous depuis le premier jour,LOVE
Vous occupez toutes mes pensées,LOVE
Mon amour pour vous est inébranlable,LOVE
Je souhaite vous offrir mon cœur,LOVE
Vous êtes l'objet de tous mes désirs,LOVE
Je vous chéris plus que ma propre vie,LOVE
Votre sourire est mon plus beau cadeau,LOVE
Je me languis de votre présence,LOVE
Vous êtes ma muse et mon inspiration,LOVE
Je vous dédie chacun de mes soupirs,LOVE
Mon attachement pour vous est profond,LOVE
Je vous promets un amour éternel,LOVE
Vous avez ravi mon cœur à jamais,LOVE
Je suis votre humble serviteur en amour,LOVE
Votre voix est une douce mélodie,LOVE
Je ne vis que pour vous aimer,LOVE
Vous êtes la reine de mon cœur,LOVE
Je vous adore avec respect et passion,LOVE
Mon âme sœur c'est vous assurément,LOVE
Je voudrais passer l'éternité à vos côtés,LOVE
Vous comblez mes jours de bonheur,LOVE
Je vous écris pour vous dire mon amour,LOVE
Votre charme ne cesse de m'éblouir,LOVE
Je suis captivé par votre élégance,LOVE
Vous êtes mon unique pensée,LOVE
Je vous aime avec une ardeur infinie,LOVE
Votre regard a transpercé mon âme,LOVE
Je suis totalement dévoué à votre bonheur,LOVE
Vous êtes le sens de ma vie,LOVE
Je ressens pour vous une passion dévorante,LOVE
Vous êtes mon rêve devenu réalité,LOVE
Je vous aime plus que les mots ne le disent,LOVE
Votre amour est mon bien le plus précieux,LOVE
Je suis enchanté par votre compagnie,LOVE
Vous êtes la gardienne de mes sentiments,LOVE
Je vous offre ces fleurs en gage d'amour,LOVE
Votre tendresse apaise mes tourments,LOVE
Je vous aime inconditionnellement,LOVE
Vous êtes la perfection incarnée à mes yeux,LOVE
Je ne peux imaginer ma vie sans vous,LOVE
Votre amour me donne des ailes,LOVE
Je suis comblé par votre affection,LOVE
Vous êtes mon ancre dans la tempête,LOVE
Je vous déclare ma flamme ardente,LOVE
Votre présence m'est indispensable,LOVE
Je suis sous le charme de votre esprit,LOVE
Vous êtes la douceur de mes nuits,LOVE
Je vous aime d'un amour pur,LOVE
Votre bonheur fait le mien,LOVE
Je souhaite unir ma destinée à la vôtre,LOVE
Vous êtes mon idéal féminin,LOVE
Je vous admire autant que je vous aime,LOVE
Votre amour m'est vital,LOVE
Je suis honoré de partager votre vie,LOVE
Vous êtes mon astre lumineux,LOVE
Je vous aime au-delà de tout,LOVE
Votre délicatesse me touche profondément,LOVE
Je suis prisonnier de votre amour,LOVE
Vous êtes la raison de mes sourires,LOVE
Je vous promets fidélité et dévotion,LOVE
Votre amour est un trésor inestimable,LOVE
Je vous aime de toute mon âme,LOVE
Vous êtes ma passion secrète,LOVE
Je ne désire que vous au monde,LOVE
Votre amour illumine mon chemin,LOVE
Je suis éperdument amoureux de vous,LOVE
Vous êtes ma douce moitié,LOVE
Je vous confie mon cœur pour toujours,LOVE
Votre amour est ma plus grande richesse,LOVE
Je vous aime plus qu'hier et moins que demain,LOVE
Vous êtes l'élue de mon cœur,LOVE
Je suis transporté par votre amour,LOVE
Votre beauté est sans égale,LOVE
Je vous aime d'un amour absolu,LOVE
Vous êtes mon refuge et ma force,LOVE
Je vous remercie de m'aimer,LOVE
Votre amour est ma seule quête,LOVE
Je suis votre plus grand admirateur,LOVE
Vous êtes la mélodie de mon cœur,LOVE
Je vous aime passionnément ma douce,LOVE
Votre amour est ma raison d'être,LOVE
Je vous chérirai jusqu'à mon dernier souffle,LOVE
Vous êtes mon éternel amour,LOVE
Je vous aime respectueusement,LOVE
Votre amour me rend meilleur,LOVE
Je suis à vous corps et âme,LOVE
Vous êtes mon destin et mon avenir,LOVE
Je vous aime divinement,LOVE
Votre amour est un miracle,LOVE
Je suis fou de vous ma belle dame,LOVE
Vous êtes tout pour moi mon amour,LOVE
Je vous aime tendrement mon cher époux,LOVE
Je t'aimme trop mon coeur,LOVE
Tu me mnques grave,LOVE
On se voit ce sir ?,LOVE
J'ai haate de te voir,LOVE
Tu es l'homme de ma viee,LOVE
Bisousss mon ange,LOVE
Je pnse a toi tout le temps,LOVE
Resto ce soir ca te dit ?,LOVE
T'es trop beau ajourd'hui,LOVE
Je t'embrasse fort bb,LOVE
Mon amur pour toi est grand,LOVE
Tu viens dodo chez moi ?,LOVE
J'ai reservé la tabl,LOVE
Tu es mon rayon de solei,LOVE
Chu fou de toi,LOVE
Bonne journee mon coeur,LOVE
Peux pas vivre sans ti,LOVE
Week-end en amoureux tro bien,LOVE
T'as de beaux yeux tu sais,LOVE
Je veux ma vie avec toi,LOVE
Gros bizous partout,LOVE
T'es mon ame soeur stp,LOVE
J'kiffe quand tu me regardes,LOVE
Viens en bas du buro,LOVE
J'ai un cado pour toi,LOVE
Tu me rends heureu,LOVE
Envie de te caliner,LOVE
Toi et moi pour toujour,LOVE
Bnne nuit mon amour,LOVE
T'es sexy comme ca,LOVE
Trop bien avec toi,LOVE
Film sous la couette ce soir,LOVE
Homme de mes reves c toi,LOVE
Compte les heures la,LOVE
Ma raison de vivr,LOVE
J'adore ton parfn,LOVE
T'es tout pour moi bb,LOVE
On se marie qd ?,LOVE
Amoureux de toi grave,LOVE
Tu me fais tourner la tete,LOVE
Besoin de calins stp,LOVE
T'es ma moitie,LOVE
Plein de tendress pour toi,LOVE
Dej ensemble a midi ?,LOVE
T'es unique serieu,LOVE
Mon coeur bat pr toi,LOVE
Reveil a tes cotes le reve,LOVE
Ma plus belle histoir,LOVE
Je t'aime a la foli,LOVE
T'es mon tresor a moi,LOVE
Revé de toi cette nuit,LOVE
Tu me manques cheri,LOVE
Accro a toi c chaud,LOVE
Meilleure chose qui m'est arrivé,LOVE
Nos 1 an ce soir oublie pas,LOVE
Je t'aime de ouf,LOVE
Parfaite comme t'es,LOVE
Envie de te faire plaiz,LOVE
Mon bonheur c toi,LOVE
Je t'ador mon bebe,LOVE
Calin maintenant ?,LOVE
Ma source d'inspiraton,LOVE
Je vois que toi bb,LOVE
Mon pilier c'est toi,LOVE
Je t'aime chque jour plus,LOVE
T'es mon destn,LOVE
Vieillir avec toi je veux,LOVE
Ma force et faibless,LOVE
Perdu sans toi je suis,LOVE
T'es mon tout vrmnt,LOVE
Envie de t'embraser,LOVE
Trop belle ce matin toi,LOVE
JTM mon amour,LOVE
On se voit apres le taf ?,LOVE
Mon evidence c toi,LOVE
Ton sourir j'adore,LOVE
T'es mon etoile,LOVE
Je t'aime passionement,LOVE
Meilleur ami et amant t'es,LOVE
Envie de toi la,LOVE
Radieuse ajd,LOVE
Chanceu de t'avoir,LOVE
Mon essentiell,LOVE
JTM mon coeur,LOVE
On s'aime pour la vi,LOVE
Mon prince charman,LOVE
Construire ma vie avc toi,LOVE
Ma perle rar,LOVE
Je t'aime infiniment bb,LOVE
Mon oxygene a moi,LOVE
Veux que toi,LOVE
Mon ideal t'es,LOVE
Je t'aime tendremnt,LOVE
Mon univers c toi,LOVE
Je t'attends impatiemment,LOVE
Mon grand amur,LOVE
Je t'aime pour tjrs,LOVE
Ma joie de vivr,LOVE
Gros bizou mon amour,LOVE
Je amour toi beaucoup,LOVE
Tu manques moi fort,LOVE
Nous manger où ce nuit ?,LOVE
Je suis attendre voir toi,LOVE
Tu es la femme de la vie moi,LOVE
Faire rêves bon mon ange,LOVE
Je pense toi tout le temps,LOVE
Nous faire restaurant amour ?,LOVE
Tu es beau beaucoup aujourd'hui,LOVE
Je donne bisous fort,LOVE
Mon amour pour toi est grand,LOVE
Tu vouloir dormir maison moi ?,LOVE
J'ai prendre table pour deux,LOVE
Tu es mon soleil jour,LOVE
Je suis fou de toi,LOVE
Avoir une bonne journée bébé,LOVE
Je vivre pas sans toi,LOVE
Nous aller fin semaine deux,LOVE
Tu as yeux très beaux,LOVE
Je veux vivre vie avec toi,LOVE
Bisous place tout,LOVE
Tu es âme soeur moi,LOVE
J'aime quand tu regardes moi,LOVE
Voir moi bas bureau,LOVE
J'ai acheter cadeau toi,LOVE
Tu fais moi heureux,LOVE
Je veux bras toi,LOVE
C'est toi et moi contre monde,LOVE
Bonne nuit amour moi,LOVE
Tu es sexy vêtement ça,LOVE
Je suis bien avec toi,LOVE
Nous regarder film lit,LOVE
Tu es homme rêves moi,LOVE
Je compte heures voir toi,LOVE
Tu es raison vivre moi,LOVE
J'aime odeur toi,LOVE
Tu es tout pour moi,LOVE
Nous mariage quand ?,LOVE
Je suis amoureux toi,LOVE
Tu fais tourner tête moi,LOVE
J'ai besoin câlins toi,LOVE
Tu es moitié moi,LOVE
J'envoie tendresse toi,LOVE
Nous voir manger midi ?,LOVE
Tu es unique yeux moi,LOVE
Coeur moi battre toi,LOVE
Je veux réveiller côté toi,LOVE
Tu es histoire belle moi,LOVE
Je amour toi folie,LOVE
Tu es trésor moi,LOVE
J'ai rêver toi nuit,LOVE
Tu manques moi chéri,LOVE
Je suis drogue toi,LOVE
Tu es chose bonne arrivée moi,LOVE
Nous fête un an soir,LOVE
Je amour toi coeur tout,LOVE
Tu es parfait comme tu es,LOVE
Je veux faire plaisir toi,LOVE
Tu es bonheur jour moi,LOVE
J'adore toi bébé,LOVE
Nous faire câlin ?,LOVE
Tu es inspiration moi,LOVE
Je voir que toi,LOVE
Tu es pilier moi,LOVE
Je amour toi jour plus,LOVE
Tu es destin moi,LOVE
Je veux vieux avec toi,LOVE
Tu es force et faible moi,LOVE
Je suis perdu sans toi,LOVE
Tu es tout moi,LOVE
J'ai envie baiser toi,LOVE
Tu es belle matin ça,LOVE
Je amour toi amour,LOVE
Nous voir après travail ?,LOVE
Tu es évidence moi,LOVE
Je garde sourire toi tête,LOVE
Tu es étoile moi,LOVE
Je amour toi passion,LOVE
Tu es ami meilleur et amant,LOVE
J'ai envie toi,LOVE
Tu es lumière aujourd'hui,LOVE
Je suis chance avoir toi,LOVE
Tu es essentiel moi,LOVE
Je amour toi coeur,LOVE
Nous amour pour vie,LOVE
Tu es prince charmant moi,LOVE
Je veux maison avec toi,LOVE
Tu es perle rare moi,LOVE
Je amour toi infini,LOVE
Tu es air moi,LOVE
Je veux que toi,LOVE
Tu es idéal moi,LOVE
Je amour toi doux,LOVE
Tu es univers moi,LOVE
Je attendre toi patience,LOVE
Tu es grand amour moi,LOVE
Je amour toi toujours,LOVE
Tu es joie vivre moi,LOVE
Gros bisous amour moi,LOVE
J'ai pushé sur la branche master sans faire exprès,TECH
Tu peux regarder ma Pull Request sur GitHub,TECH
Le build a échoué sur Jenkins ce matin,TECH
Il y a un bug bloquant en production,TECH
La fonction retourne null au lieu d'un objet,TECH
On doit migrer le frontend vers React,TECH
L'API renvoie une erreur 500 interne,TECH
J'ai refactorisé le module de paiement,TECH
Tu as oublié de fermer la connexion à la base,TECH
Le script Python plante à la ligne 42,TECH
On utilise quelle librairie pour les dates,TECH
Le code est trop complexe à maintenir,TECH
Il faut ajouter des tests unitaires ici,TECH
La variable n'est pas définie dans ce scope,TECH
J'ai un conflit de merge sur ce fichier,TECH
Le CSS est cassé sur mobile,TECH
On passe en méthodologie Agile Scrum,TECH
Le commit a cassé les tests d'intégration,TECH
Il faut mettre à jour les dépendances npm,TECH
L'algorithme de tri n'est pas optimisé,TECH
Tu as cloné le mauvais repository,TECH
Je debuggue l'application depuis deux heures,TECH
La documentation de l'API est incomplète,TECH
On a un problème de performance sur la boucle,TECH
Le framework Java est obsolète,TECH
J'ai ouvert un ticket Jira pour ce bug,TECH
Le code source est disponible sur GitLab,TECH
Il faut échapper les caractères spéciaux,TECH
La requête SQL prend trop de temps,TECH
On doit respecter les standards de codage,TECH
Le backend ne reçoit pas les données du formulaire,TECH
J'ai commité mes changements en local,TECH
Il manque un point-virgule à la fin,TECH
La classe hérite de la mauvaise interface,TECH
On va utiliser une architecture microservices,TECH
Le token d'authentification est invalide,TECH
Je n'arrive pas à reproduire le bug en local,TECH
Il faut versionner ce fichier de config,TECH
L'application crash au démarrage,TECH
On doit nettoyer le code mort,TECH
Le tableau est indexé hors limites,TECH
Tu peux faire une revue de code rapide,TECH
La promesse JavaScript n'est jamais résolue,TECH
On a besoin d'un endpoint REST supplémentaire,TECH
Le fichier JSON est mal formé,TECH
Il faut gérer les exceptions correctement,TECH
La compilation a réussi avec des avertissements,TECH
On déploie la nouvelle version ce soir,TECH
Le sélecteur jQuery ne trouve rien,TECH
J'ai hardcodé la valeur pour tester,TECH
La boucle infinie bloque le navigateur,TECH
On doit optimiser le chargement des images,TECH
Le mot de passe est stocké en clair,TECH
Il faut indenter le code correctement,TECH
L'objet est undefined dans la console,TECH
Je travaille sur la feature de login,TECH
Le serveur de dev est planté,TECH
On a un problème de cache navigateur,TECH
La bibliothèque tierce a une faille,TECH
Je lance les tests automatisés,TECH
Le code spaghetti est difficile à lire,TECH
Il faut mocker les données pour le test,TECH
La variable globale pose problème,TECH
On doit réduire la dette technique,TECH
Le script shell ne s'exécute pas,TECH
J'ai un problème de typage avec TypeScript,TECH
La fonction récursive dépasse la pile,TECH
On utilise Git Flow pour le projet,TECH
Le fichier log est vide,TECH
Il faut parser le fichier XML,TECH
La connexion WebSocket est perdue,TECH
On doit sécuriser les routes API,TECH
Le design pattern Singleton est mal utilisé,TECH
J'ai mis à jour le README du projet,TECH
Le composant React ne se rafraîchit pas,TECH
Il faut valider les entrées utilisateur,TECH
La base de données est verrouillée,TECH
On a supprimé la branche feature par erreur,TECH
Le code coverage est trop bas,TECH
Il faut compiler le code C++ avant,TECH
L'argument passé est invalide,TECH
On doit gérer le responsive design,TECH
Le fichier CSS est introuvable,TECH
J'ai une erreur de syntaxe ligne 10,TECH
Le module Node.js est manquant,TECH
Il faut sérialiser l'objet avant envoi,TECH
La vue ne s'affiche pas correctement,TECH
On utilise Bootstrap pour le design,TECH
Le lien hypertexte est mort,TECH
J'ai un souci avec l'encodage UTF-8,TECH
Le script tourne en boucle,TECH
Il faut minifier les fichiers JS,TECH
La variable d'environnement est vide,TECH
On doit implémenter l'interface,TECH
Le code retour est différent de zéro,TECH
J'ai stashé mes modifs en attendant,TECH
Le template HTML est invalide,TECH
Il faut catcher l'erreur dans le bloc try,TECH
Veuillez vérifier l'intégrité du code source,TECH
La compilation du projet a échoué en raison d'une erreur,TECH
Il est nécessaire de commenter chaque fonction publique,TECH
Nous devons respecter les conventions de nommage des variables,TECH
L'interface utilisateur ne correspond pas aux spécifications,TECH
Veuillez soumettre vos modifications pour revue,TECH
Le système rencontre une exception non gérée,TECH
Nous recommandons l'utilisation de la dernière version stable,TECH
L'algorithme présente une complexité temporelle trop élevée,TECH
Veuillez mettre à jour la documentation technique associée,TECH
Le module d'authentification nécessite une refonte complète,TECH
Nous avons détecté une régression dans la dernière version,TECH
Il est impératif de tester le code sur différents navigateurs,TECH
La connexion à la base de données a été interrompue,TECH
Veuillez utiliser des constantes plutôt que des valeurs magiques,TECH
Le déploiement en environnement de production est programmé,TECH
Nous devons optimiser le temps de réponse de l'application,TECH
L'analyse statique du code révèle plusieurs vulnérabilités,TECH
Veuillez vous assurer que toutes les dépendances sont installées,TECH
Le fichier de configuration XML contient des erreurs de syntaxe,TECH
Nous observons une fuite de mémoire importante,TECH
Il convient d'utiliser le protocole HTTPS pour les échanges,TECH
La fonction ne retourne pas le type de données attendu,TECH
Veuillez cloner le dépôt distant sur votre machine locale,TECH
Le journal d'erreurs indique un problème de permission,TECH
Nous devons implémenter des tests de charge rigoureux,TECH
L'architecture logicielle doit être modulaire et extensible,TECH
Veuillez corriger les défauts identifiés par l'équipe qualité,TECH
Le script d'installation ne s'exécute pas correctement,TECH
Nous avons besoin de spécifications fonctionnelles détaillées,TECH
L'intégration continue a détecté des tests échoués,TECH
Veuillez archiver les anciennes versions du logiciel,TECH
Le composant graphique ne s'affiche pas à l'écran,TECH
Nous devons garantir la compatibilité ascendante du code,TECH
L'encodage des caractères doit être défini en UTF-8,TECH
Veuillez vérifier les paramètres d'entrée de la méthode,TECH
Le service web ne répond pas aux requêtes entrantes,TECH
Nous devons réduire la taille des fichiers JavaScript,TECH
La bibliothèque logicielle utilisée est dépréciée,TECH
Veuillez fournir un exemple d'utilisation de l'API,TECH
Le traitement des données est plus lent que prévu,TECH
Nous devons isoler le composant défaillant pour analyse,TECH
La mise en page ne s'adapte pas aux écrans mobiles,TECH
Veuillez documenter les changements apportés au code,TECH
Le serveur d'application redémarre de manière inattendue,TECH
Nous devons valider le formulaire côté serveur,TECH
L'exception levée n'est pas explicite,TECH
Veuillez nettoyer le code des commentaires inutiles,TECH
Le diagramme de classes doit être mis à jour,TECH
Nous constatons des erreurs lors de l'exécution du script,TECH
La variable globale entraîne des effets de bord indésirables,TECH
Veuillez respecter l'indentation du code source,TECH
Le module de recherche ne retourne aucun résultat pertinent,TECH
Nous devons sécuriser l'accès aux ressources sensibles,TECH
Le chargement de la page prend un temps excessif,TECH
Veuillez utiliser un gestionnaire de versions décentralisé,TECH
L'appel asynchrone ne renvoie pas de réponse,TECH
Nous devons refondre l'architecture de la base de données,TECH
Le fichier journal a atteint sa taille maximale,TECH
Veuillez configurer les variables d'environnement appropriées,TECH
L'application doit être conforme aux normes d'accessibilité,TECH
Nous avons identifié un bug critique dans le noyau,TECH
Veuillez procéder à la revue de code avant fusion,TECH
Le format de données JSON est privilégié pour les échanges,TECH
Nous devons gérer les erreurs de manière centralisée,TECH
La méthode abstraite doit être implémentée dans la classe fille,TECH
Veuillez vérifier la validité du certificat SSL,TECH
Le système de fichiers est en lecture seule,TECH
Nous devons automatiser le processus de déploiement,TECH
L'objet instancié est vide de toute propriété,TECH
Veuillez utiliser des requêtes paramétrées pour éviter les injections,TECH
Le code source doit être exempt de tout mot de passe,TECH
Nous devons améliorer la couverture de code par les tests,TECH
L'application ne parvient pas à se connecter au service tiers,TECH
Veuillez purger le cache de l'application,TECH
Le pointeur nul provoque l'arrêt du programme,TECH
Nous devons standardiser les messages d'erreur,TECH
L'utilisateur n'a pas les droits nécessaires pour cette action,TECH
Veuillez incrémenter le numéro de version du logiciel,TECH
Le rendu graphique présente des artefacts visuels,TECH
Nous devons synchroniser les données entre les deux serveurs,TECH
La boucle infinie consomme toutes les ressources processeur,TECH
Veuillez libérer la mémoire allouée après utilisation,TECH
L'index de la base de données est corrompu,TECH
Nous devons traduire l'interface utilisateur en anglais,TECH
Le script Perl ne trouve pas les modules requis,TECH
Veuillez formater le code selon les règles du projet,TECH
L'application mobile se ferme inopinément sur Android,TECH
Nous devons chiffrer les données sensibles en base,TECH
Le framework utilisé ne supporte plus cette fonctionnalité,TECH
Veuillez initialiser la variable avant son utilisation,TECH
Le chemin d'accès au fichier est incorrect,TECH
Nous devons intercepter l'événement clic de la souris,TECH
La mise à jour logicielle a causé des dysfonctionnements,TECH
Veuillez vérifier la compatibilité avec la version précédente,TECH
Le code binaire généré est corrompu,TECH
Nous devons extraire la logique métier dans une couche séparée,TECH
L'application web doit être responsive sur tablette,TECH
Veuillez générer la documentation automatique du code,TECH
Le système de logs doit être rotatif pour économiser l'espace,TECH
J'ai puhsé sur master sans faire expres,TECH
Regarde ma pul request stp,TECH
Le build a echoué ce matin,TECH
Y a un bug bloquant en prod,TECH
La fonction retourne nul je comprends pas,TECH
Faut migrer le front vers Ract,TECH
L'API renvoie une erreure 500,TECH
J'ai refacto le module de paiement,TECH
T'as oublié de fermer la connexin,TECH
Le scritp plante ligne 42,TECH
On utilise quelle lib pour les dates ?,TECH
Le code est trop complxee,TECH
Faut ajouter des tests unitaries,TECH
La valriable est pas definie,TECH
Conflit de merge sur le ficher,TECH
Le C SS est cassé sur mobile,TECH
On passe en Agile Srum,TECH
Le comit a cassé les tests,TECH
Faut maj les dependances npm,TECH
L'algo de tri est lent,TECH
T'as cloné le mauvais repo,TECH
Je debug depuis deux heurs,TECH
La doc de l'API est vide,TECH
Pb de perf sur la boucle,TECH
Le framwork est vieux,TECH
J'ai ouvert un ticket Jira,TECH
Code source sur Gitlb,TECH
Faut echapper les caracteres speciaux,TECH
La requete SQL est trop longue,TECH
Respecter les standards de cde,TECH
Backend recoit rien du front,TECH
J'ai comité en local,TECH
Manque un point virgule a la fin,TECH
Classe herite mauvaise interfce,TECH
Architecture microsevices,TECH
Token auth invalide,TECH
Arrive pas a reprodure le bug,TECH
Versionner ce fichier conf,TECH
Appli crash au demarrage,TECH
Nettoyer le code mort,TECH
Tableau indexé hors limites,TECH
Revue de cde rapide ?,TECH
Promesse JS jamais resolue,TECH
Besoin endpoint REST en plus,TECH
Fichier JSON mal formė,TECH
Gerer les exceptions corectement,TECH
Compil reussie avec warnings,TECH
Deploie la version ce soir,TECH
Selecteur jQuery trouve rien,TECH
Valeur hardcodée pour test,TECH
Boucle infinie bloque tout,TECH
Optimiser chargement imges,TECH
Mot de passe en clair bof,TECH
Indenter le code stp,TECH
Objet undefined dans console,TECH
Je bosse sur la feature login,TECH
Serveur de dev planté,TECH
Probleme de cache naviagteur,TECH
Faille dans la lib tierce,TECH
Lance les tests auto,TECH
Code spaghetti illisible,TECH
Mocker les donnees test,TECH
Variable globale pose souci,TECH
Reduire la dette techniqe,TECH
Script shell execute pas,TECH
Souci typage TypScript,TECH
Fonction recursive depasse pile,TECH
On use Git Flow,TECH
Fichier log vide,TECH
Parser le xml,TECH
Connexion WebSocket perdue,TECH
Securiser routes API,TECH
Singleton mal utilisé,TECH
Mis a jour le READ ME,TECH
Composant React refresh pas,TECH
Valider entrees user,TECH
Base de donnees lockée,TECH
Supprimé branche feature erreur,TECH
Code coverage trop bas,TECH
Compiler le C++ avant,TECH
Argument invalide,TECH
Gerer responsive design,TECH
Fichier CSS introuvable,TECH
Erreur syntaxe ligne 10,TECH
Module Node manquant,TECH
Serialiser objet avant envoi,TECH
Vue affiche mal,TECH
Bootstrap pour le design,TECH
Lien mort 404,TECH
Souci encodage UTF8,TECH
Script tourne en bouble,TECH
Minifier les JS,TECH
Var environnement vide,TECH
Implementer l'interface,TECH
Code retour pas zero,TECH
Stashé mes modifs,TECH
Template HTML invalide,TECH
Catcher l'erreur try catch,TECH
Le serveur est down depuis 5 minutes,INFRA
Je relance le pod Kubernetes qui a planté,INFRA
L'espace disque est presque plein sur la prod,INFRA
Le déploiement a échoué dans le pipeline CI/CD,INFRA
Il faut augmenter la RAM de la VM,INFRA
Les logs Apache prennent trop de place,INFRA
La base de données est en surcharge CPU,INFRA
On migre les services vers AWS le mois prochain,INFRA
Le load balancer ne répartit pas la charge,INFRA
J'ai besoin d'un accès SSH root sur cette machine,INFRA
Le certificat SSL a expiré hier,INFRA
Tu as vérifié les règles du pare-feu ?,INFRA
Le conteneur Docker ne démarre pas,INFRA
On a perdu la connectivité avec le data center,INFRA
Il faut faire un snapshot avant la mise à jour,INFRA
